question,question_id,question_type,answer,focus,id,source,url,cui,semanticType,semanticGroup
What is (are) Stroke ?,0000124-1,information,"A stroke occurs if the flow of oxygen-rich blood to a portion of the brain is blocked. Without oxygen, brain cells start to die after a few minutes. Sudden bleeding in the brain also can cause a stroke if it damages brain cells.                If brain cells die or are damaged because of a stroke, symptoms occur in the parts of the body that these brain cells control. Examples of stroke symptoms include sudden weakness; paralysis or numbness of the face, arms, or legs (paralysis is an inability to move); trouble speaking or understanding speech; and trouble seeing.                A stroke is a serious medical condition that requires emergency care. A stroke can cause lasting brain damage, long-term disability, or even death.                If you think you or someone else is having a stroke, call 911 right away. Do not drive to the hospital or let someone else drive you. Call an ambulance so that medical personnel can begin life-saving treatment on the way to the emergency room. During a stroke, every minute counts.                Overview                The two main types of stroke are ischemic (is-KE-mik) and hemorrhagic (hem-ah-RAJ-ik). Ischemic is the more common type of stroke.                An ischemic stroke occurs if an artery that supplies oxygen-rich blood to the brain becomes blocked. Blood clots often cause the blockages that lead to ischemic strokes.                A hemorrhagic stroke occurs if an artery in the brain leaks blood or ruptures (breaks open). The pressure from the leaked blood damages brain cells. High blood pressure and aneurysms (AN-u-risms) are examples of conditions that can cause hemorrhagic strokes. (Aneurysms are balloon-like bulges in an artery that can stretch and burst.)                Another condition thats similar to a stroke is a transient ischemic attack, also called a TIA or mini-stroke. A TIA occurs if blood flow to a portion of the brain is blocked only for a short time. Thus, damage to the brain cells isnt permanent (lasting).                Like ischemic strokes, TIAs often are caused by blood clots. Although TIAs are not full-blown strokes, they greatly increase the risk of having a stroke. If you have a TIA, its important for your doctor to find the cause so you can take steps to prevent a stroke.                Both strokes and TIAs require emergency care.                Outlook                Stroke is a leading cause of death in the United States. Many factors can raise your risk of having a stroke. Talk with your doctor about how you can control these risk factors and help prevent a stroke.                If you have a stroke, prompt treatment can reduce damage to your brain and help you avoid lasting disabilities. Prompt treatment also may help prevent another stroke.                Researchers continue to study the causes and risk factors for stroke. Theyre also finding new and better treatments and new ways to help the brain repair itself after a stroke.",Stroke,0000124,NHLBI,http://www.nhlbi.nih.gov/health/health-topics/topics/stroke,C0038454,T047,Disorders
What causes Stroke ?,0000124-4,causes,"Ischemic Stroke and Transient Ischemic Attack                An ischemic stroke or transient ischemic attack (TIA) occurs if an artery that supplies oxygen-rich blood to the brain becomes blocked. Many medical conditions can increase the risk of ischemic stroke or TIA.                For example, atherosclerosis (ath-er-o-skler-O-sis) is a disease in which a fatty substance called plaque builds up on the inner walls of the arteries. Plaque hardens and narrows the arteries, which limits the flow of blood to tissues and organs (such as the heart and brain).                Plaque in an artery can crack or rupture (break open). Blood platelets (PLATE-lets), which are disc-shaped cell fragments, stick to the site of the plaque injury and clump together to form blood clots. These clots can partly or fully block an artery.                Plaque can build up in any artery in the body, including arteries in the heart, brain, and neck. The two main arteries on each side of the neck are called the carotid (ka-ROT-id) arteries. These arteries supply oxygen-rich blood to the brain, face, scalp, and neck.                When plaque builds up in the carotid arteries, the condition is called carotid artery disease. Carotid artery disease causes many of the ischemic strokes and TIAs that occur in the United States.                An embolic stroke (a type of ischemic stroke) or TIA also can occur if a blood clot or piece of plaque breaks away from the wall of an artery. The clot or plaque can travel through the bloodstream and get stuck in one of the brains arteries. This stops blood flow through the artery and damages brain cells.                Heart conditions and blood disorders also can cause blood clots that can lead to a stroke or TIA. For example, atrial fibrillation (A-tre-al fi-bri-LA-shun), or AF, is a common cause of embolic stroke.                In AF, the upper chambers of the heart contract in a very fast and irregular way. As a result, some blood pools in the heart. The pooling increases the risk of blood clots forming in the heart chambers.                An ischemic stroke or TIA also can occur because of lesions caused by atherosclerosis. These lesions may form in the small arteries of the brain, and they can block blood flow to the brain.                Hemorrhagic Stroke                Sudden bleeding in the brain can cause a hemorrhagic stroke. The bleeding causes swelling of the brain and increased pressure in the skull. The swelling and pressure damage brain cells and tissues.                Examples of conditions that can cause a hemorrhagic stroke include high blood pressure, aneurysms, and arteriovenous (ar-TEER-e-o-VE-nus) malformations (AVMs).                ""Blood pressure"" is the force of blood pushing against the walls of the arteries as the heart pumps blood. If blood pressure rises and stays high over time, it can damage the body in many ways.                Aneurysms are balloon-like bulges in an artery that can stretch and burst. AVMs are tangles of faulty arteries and veins that can rupture within the brain. High blood pressure can increase the risk of hemorrhagic stroke in people who have aneurysms or AVMs.",Stroke,0000124,NHLBI,http://www.nhlbi.nih.gov/health/health-topics/topics/stroke,C0038454,T047,Disorders
Who is at risk for Stroke? ?,0000124-5,susceptibility,"Certain traits, conditions, and habits can raise your risk of having a stroke or transient ischemic attack (TIA). These traits, conditions, and habits are known as risk factors.                The more risk factors you have, the more likely you are to have a stroke. You can treat or control some risk factors, such as high blood pressure and smoking. Other risk factors, such as age and gender, you cant control.                The major risk factors for stroke include:                High blood pressure. High blood pressure is the main risk factor for stroke. Blood pressure is considered high if it stays at or above 140/90 millimeters of mercury (mmHg) over time. If you have diabetes or chronic kidney disease, high blood pressure is defined as 130/80 mmHg or higher.                Diabetes. Diabetes is a disease in which the blood sugar level is high because the body doesnt make enough insulin or doesnt use its insulin properly. Insulin is a hormone that helps move blood sugar into cells where its used for energy.                Heart diseases.Coronary heart disease,cardiomyopathy,heart failure, andatrial fibrillationcan cause blood clots that can lead to a stroke.                Smoking. Smoking can damage blood vessels and raise blood pressure. Smoking also may reduce the amount of oxygen that reaches your bodys tissues. Exposure to secondhand smoke also can damage the blood vessels.                Age and gender. Your risk of stroke increases as you get older. At younger ages, men are more likely than women to have strokes. However, women are more likely to die from strokes. Women who take birth control pills also are at slightly higher risk of stroke.                Race and ethnicity. Strokes occur more often in African American, Alaska Native, and American Indian adults than in white, Hispanic, or Asian American adults.                Personal or family history of stroke or TIA. If youve had a stroke, youre at higher risk for another one. Your risk of having a repeat stroke is the highest right after a stroke. A TIA also increases your risk of having a stroke, as does having a family history of stroke.                Brainaneurysmsor arteriovenous malformations (AVMs). Aneurysms are balloon-like bulges in an artery that can stretch and burst. AVMs are tangles of faulty arteries and veins that can rupture (break open) within the brain. AVMs may be present at birth, but often arent diagnosed until they rupture.                Other risk factors for stroke, many of which of you can control, include:                Alcohol and illegal drug use, including cocaine, amphetamines, and other drugs                Certain medical conditions, such as sickle cell disease, vasculitis (inflammation of the blood vessels), and bleeding disorders                Lack of physical activity                Overweight and Obesity                Stress and depression                Unhealthy cholesterol levels                Unhealthy diet                Use of nonsteroidal anti-inflammatory drugs (NSAIDs), but not aspirin, may increase the risk of heart attack or stroke, particularly in patients who have had a heart attack or cardiac bypass surgery. The risk may increase the longer NSAIDs are used. Common NSAIDs include ibuprofen and naproxen.                Following a healthy lifestyle can lower the risk of stroke. Some people also may need to take medicines to lower their risk. Sometimes strokes can occur in people who dont have any known risk factors.",Stroke,0000124,NHLBI,http://www.nhlbi.nih.gov/health/health-topics/topics/stroke,C0038454,T047,Disorders
What are the symptoms of Stroke ?,0000124-6,symptoms,"The signs and symptoms of a stroke often develop quickly. However, they can develop over hours or even days.                The type of symptoms depends on the type of stroke and the area of the brain thats affected. How long symptoms last and how severe they are vary among different people.                Signs and symptoms of a stroke may include:                Sudden weakness                Paralysis (an inability to move) or numbness of the face, arms, or legs, especially on one side of the body                Confusion                Trouble speaking or understanding speech                Trouble seeing in one or both eyes                Problems breathing                Dizziness, trouble walking, loss of balance or coordination, and unexplained falls                Loss of consciousness                Sudden and severe headache                A transient ischemic attack (TIA) has the same signs and symptoms as a stroke. However, TIA symptoms usually last less than 12 hours (although they may last up to 24 hours). A TIA may occur only once in a persons lifetime or more often.                At first, it may not be possible to tell whether someone is having a TIA or stroke. All stroke-like symptoms require medical care.                If you think you or someone else is having a TIA or stroke, call 911 right away. Do not drive to the hospital or let someone else drive you. Call an ambulance so that medical personnel can begin life-saving treatment on the way to the emergency room. During a stroke, every minute counts.                Stroke Complications                After youve had a stroke, you may develop other complications, such as:                Blood clots and muscle weakness. Being immobile (unable to move around) for a long time can raise your risk of developing blood clots in the deep veins of the legs. Being immobile also can lead to muscle weakness and decreased muscle flexibility.                Problems swallowing and pneumonia. If a stroke affects the muscles used for swallowing, you may have a hard time eating or drinking. You also may be at risk of inhaling food or drink into your lungs. If this happens, you may develop pneumonia.                Loss of bladder control. Some strokes affect the muscles used to urinate. You may need a urinary catheter (a tube placed into the bladder) until you can urinate on your own. Use of these catheters can lead to urinary tract infections. Loss of bowel control or constipation also may occur after a stroke.",Stroke,0000124,NHLBI,http://www.nhlbi.nih.gov/health/health-topics/topics/stroke,C0038454,T047,Disorders
How to diagnose Stroke ?,0000124-7,exams and tests,"Your doctor will diagnose a stroke based on your signs and symptoms, your medical history, a physical exam, and test results.                Your doctor will want to find out the type of stroke youve had, its cause, the part of the brain that's affected, and whether you have bleeding in the brain.                If your doctor thinks youve had a transient ischemic attack (TIA), he or she will look for its cause to help prevent a future stroke.                Medical History and Physical Exam                Your doctor will ask you or a family member about your risk factors for stroke. Examples of risk factors include high blood pressure, smoking, heart disease, and a personal or family history of stroke. Your doctor also will ask about your signs and symptoms and when they began.                During the physical exam, your doctor will check your mental alertness and your coordination and balance. He or she will check for numbness or weakness in your face, arms, and legs; confusion; and trouble speaking and seeing clearly.                Your doctor will look for signs of carotid artery disease, a common cause of ischemic stroke. He or she will listen to your carotid arteries with a stethoscope. A whooshing sound called a bruit (broo-E) may suggest changed or reduced blood flow due to plaque buildup in the carotid arteries.                Diagnostic Tests and Procedures                Your doctor may recommend one or more of the following tests to diagnose a stroke or TIA.                Brain Computed Tomography                A brain computed tomography (to-MOG-rah-fee) scan, or brain CT scan, is a painless test that uses x rays to take clear, detailed pictures of your brain. This test often is done right after a stroke is suspected.                A brain CT scan can show bleeding in the brain or damage to the brain cells from a stroke. The test also can show other brain conditions that may be causing your symptoms.                Magnetic Resonance Imaging                Magnetic resonance imaging (MRI) uses magnets and radio waves to create pictures of the organs and structures in your body. This test can detect changes in brain tissue and damage to brain cells from a stroke.                An MRI may be used instead of, or in addition to, a CT scan to diagnose a stroke.                Computed Tomography Arteriogram and Magnetic Resonance Arteriogram                A CT arteriogram (CTA) and magnetic resonance arteriogram (MRA) can show the large blood vessels in the brain. These tests may give your doctor more information about the site of a blood clot and the flow of blood through your brain.                Carotid Ultrasound                Carotid ultrasound is a painless and harmless test that uses sound waves to create pictures of the insides of your carotid arteries. These arteries supply oxygen-rich blood to your brain.                Carotid ultrasound shows whether plaque has narrowed or blocked your carotid arteries.                Your carotid ultrasound test may include a Doppler ultrasound. Doppler ultrasound is a special test that shows the speed and direction of blood moving through your blood vessels.                Carotid Angiography                Carotid angiography (an-jee-OG-ra-fee) is a test that uses dye and special x rays to show the insides of your carotid arteries.                For this test, a small tube called a catheter is put into an artery, usually in the groin (upper thigh). The tube is then moved up into one of your carotid arteries.                Your doctor will inject a substance (called contrast dye) into the carotid artery. The dye helps make the artery visible on x-ray pictures.                Heart Tests                EKG (Electrocardiogram)                An EKG is a simple, painless test that records the heart's electrical activity. The test shows how fast the heart is beating and its rhythm (steady or irregular). An EKG also records the strength and timing of electrical signals as they pass through each part of the heart.                An EKG can help detect heart problems that may have led to a stroke. For example, the test can help diagnose atrial fibrillation or a previous heart attack.                Echocardiography                Echocardiography (EK-o-kar-de-OG-ra-fee), or echo, is a painless test that uses sound waves to create pictures of your heart.                The test gives information about the size and shape of your heart and how well your heart's chambers and valves are working.                Echo can detect possible blood clots inside the heart and problems with the aorta. The aorta is the main artery that carries oxygen-rich blood from your heart to all parts of your body.                Blood Tests                Your doctor also may use blood tests to help diagnose a stroke.                A blood glucose test measures the amount of glucose (sugar) in your blood. Low blood glucose levels may cause symptoms similar to those of a stroke.                A platelet count measures the number of platelets in your blood. Blood platelets are cell fragments that help your blood clot. Abnormal platelet levels may be a sign of a bleeding disorder (not enough clotting) or a thrombotic disorder (too much clotting).                Your doctor also may recommend blood tests to measure how long it takes for your blood to clot. Two tests that may be used are called PT and PTT tests. These tests show whether your blood is clotting normally.",Stroke,0000124,NHLBI,http://www.nhlbi.nih.gov/health/health-topics/topics/stroke,C0038454,T047,Disorders
What are the treatments for Stroke ?,0000124-8,treatment,"Treatment for a stroke depends on whether it is ischemic or hemorrhagic. Treatment for a transient ischemic attack (TIA) depends on its cause, how much time has passed since symptoms began, and whether you have other medical conditions.                Strokes and TIAs are medical emergencies. If you have stroke symptoms, call 911 right away. Do not drive to the hospital or let someone else drive you. Call an ambulance so that medical personnel can begin lifesaving treatment on the way to the emergency room. During a stroke, every minute counts.                Once you receive immediate treatment, your doctor will try to treat your stroke risk factors and prevent complications by recommending heart-healthy lifestyle changes.                Treating an Ischemic Stroke or Transient Ischemic Attack                An ischemic stroke or TIA occurs if an artery that supplies oxygen-rich blood to the brain becomes blocked. Often, blood clots cause the blockages that lead to ischemic strokes and TIAs. Treatment for an ischemic stroke or TIA may include medicines and medical procedures.                Medicines                If you have a stroke caused by a blood clot, you may be given a clot-dissolving, or clot-busting, medication called tissue plasminogen activator (tPA). A doctor will inject tPA into a vein in your arm. This type of medication must be given within 4hours of symptom onset. Ideally, it should be given as soon as possible. The sooner treatment begins, the better your chances of recovery. Thus, its important to know the signs and symptoms of a stroke and to call 911 right away for emergency care.                If you cant have tPA for medical reasons, your doctor may give you antiplatelet medicine that helps stop platelets from clumping together to form blood clots or anticoagulant medicine (blood thinner) that keeps existing blood clots from getting larger. Two common medicines are aspirin and clopidogrel.                Medical Procedures                If you have carotid artery disease, your doctor may recommend a carotid endarterectomy or carotid arteryangioplasty. Both procedures open blocked carotid arteries.                Researchers are testing other treatments for ischemic stroke, such as intra-arterial thrombolysis and mechanical clot removal in cerebral ischemia (MERCI).                In intra-arterial thrombolysis, a long flexible tube called a catheter is put into your groin (upper thigh) and threaded to the tiny arteries of the brain. Your doctor can deliver medicine through this catheter to break up a blood clot in the brain.                MERCI is a device that can remove blood clots from an artery. During the procedure, a catheter is threaded through a carotid artery to the affected artery in the brain. The device is then used to pull the blood clot out through the catheter.                Treating a Hemorrhagic Stroke                A hemorrhagic stroke occurs if an artery in the brain leaks blood or ruptures. The first steps in treating a hemorrhagic stroke are to find the cause of bleeding in the brain and then control it. Unlike ischemic strokes, hemorrhagic strokes arent treated with antiplatelet medicines and blood thinners because these medicines can make bleeding worse.                If youre taking antiplatelet medicines or blood thinners and have a hemorrhagic stroke, youll be taken off the medicine. If high blood pressure is the cause of bleeding in the brain, your doctor may prescribe medicines to lower your blood pressure. This can help prevent further bleeding.                Surgery also may be needed to treat a hemorrhagic stroke. The types of surgery used include aneurysm clipping, coil embolization, and arteriovenous malformation (AVM) repair.                Aneurysm Clipping and Coil Embolization                If an aneurysm (a balloon-like bulge in an artery) is the cause of a stroke, your doctor may recommend aneurysm clipping or coil embolization.                Aneurysm clipping is done to block off the aneurysm from the blood vessels in the brain. This surgery helps prevent further leaking of blood from the aneurysm. It also can help prevent the aneurysm from bursting again.During the procedure, a surgeon will make an incision (cut) in the brain and place a tiny clamp at the base of the aneurysm. Youll be given medicine to make you sleep during the surgery. After the surgery, youll need to stay in the hospitals intensive care unit for a few days.                Coil embolization is a less complex procedure for treating an aneurysm. The surgeon will insert a tube called a catheter into an artery in the groin. He or she will thread the tube to the site of the aneurysm.Then, a tiny coil will be pushed through the tube and into the aneurysm. The coil will cause a blood clot to form, which will block blood flow through the aneurysm and prevent it from burstingagain.Coil embolization is done in a hospital. Youll be given medicine to make you sleep during thesurgery.                Arteriovenous Malformation Repair                If an AVM is the cause of a stroke, your doctor may recommend an AVM repair. (An AVM is a tangle of faulty arteries and veins that can rupture within the brain.) AVM repair helps prevent further bleeding in the brain.                Doctors use several methods to repair AVMs. These methods include:                Injecting a substance into the blood vessels of the AVM to block blood flow                Surgery to remove the AVM                Using radiation to shrink the blood vessels of the AVM                Treating Stroke Risk Factors                After initial treatment for a stroke or TIA, your doctor will treat your risk factors. He or she may recommend heart-healthy lifestyle changes to help control your risk factors.                Heart-healthy lifestyle changes may include:                heart-healthy eating                maintaining a healthy weight                managing stress                physical activity                quitting smoking                If lifestyle changes arent enough, you may need medicine to control your risk factors.                Heart-Healthy Eating                Your doctor may recommend heart-healthy eating, which should include:                Fat-free or low-fat dairy products, such as skim milk                Fish high in omega-3 fatty acids, such as salmon, tuna, and trout, about twice a week                Fruits, such as apples, bananas, oranges, pears, and prunes                Legumes, such as kidney beans, lentils, chickpeas, black-eyed peas, and lima beans                Vegetables, such as broccoli, cabbage, and carrots                Whole grains, such as oatmeal, brown rice, and corn tortillas                When following a heart-healthy diet, you should avoid eating:                A lot of red meat                Palm and coconut oils                Sugary foods and beverages                Two nutrients in your diet make blood cholesterol levels rise:                Saturated fatfound mostly in foods that come from animals                Trans fat (trans fatty acids)found in foods made with hydrogenated oils and fats, such as stick margarine; baked goods, such as cookies, cakes, and pies; crackers; frostings; and coffee creamers. Some trans fats also occur naturally in animal fats and meats.                Saturated fat raises your blood cholesterol more than anything else in your diet. When you follow a heart-healthy eating plan, only 5percent to 6percent of your daily calories should come from saturated fat. Food labels list the amounts of saturated fat. To help you stay on track, here are some examples:                1,200 calories a day                8 grams of saturated fat a day                1,500 calories a day                10 grams of saturated fat a day                1,800 calories a day                12 grams of saturated fat a day                2,000 calories a day                13 grams of saturated fat a day                2,500 calories a day                17 grams of saturated fat a day                Not all fats are bad. Monounsaturated and polyunsaturated fats actually help lower blood cholesterol levels. Some sources of monounsaturated and polyunsaturated fats are:                Avocados                Corn, sunflower, and soybean oils                Nuts and seeds, such as walnuts                Olive, canola, peanut, safflower, and sesame oils                Peanut butter                Salmon and trout                Tofu                Sodium                Try to limit the amount of sodium that you eat. This means choosing and preparing foods that are lower in salt and sodium. Try to use low-sodium and no added salt foods and seasonings at the table or while cooking. Food labels tell you what you need to know about choosing foods that are lower in sodium. Try to eat no more than 2,300 milligrams of sodium a day. If you have high blood pressure, you may need to restrict your sodium intake even more.                Dietary Approaches to Stop Hypertension                Your doctor may recommend the Dietary Approaches to Stop Hypertension (DASH) eating plan if you have high blood pressure. The DASH eating plan focuses on fruits, vegetables, whole grains, and other foods that are heart healthy and low in fat, cholesterol, and sodium and salt.                The DASH eating plan is a good heart-healthy eating plan, even for those who dont have high blood pressure. Read more about DASH.                Alcohol                Try to limit alcohol intake. Too much alcohol can raise your blood pressure and triglyceride levels, a type of fat found in the blood. Alcohol also adds extra calories, which may cause weight gain.                Men should have no more than two drinks containing alcohol a day. Women should have no more than one drink containing alcohol a day. One drink is:                12 ounces of beer                5 ounces of wine                1 ounces of liquor                Maintaining a Healthy Weight                Maintaining a healthy weight is important for overall health and can lower your risk for stroke. Aim for a Healthy Weight by following a heart-healthy eating plan and keeping physically active.                Knowing your body mass index (BMI) helps you find out if youre a healthy weight in relation to your height and gives an estimate of your total body fat. To figure out your BMI, check out the National Heart, Lung, and Blood Institutes (NHLBI) online BMI calculator or talk to your doctor. A BMI:                Below 18.5 is a sign that you are underweight.                Between 18.5 and 24.9 is in the normal range.                Between 25.0 and 29.9 is considered overweight.                Of 30.0 or higher is considered obese.                A general goal to aim for is a BMI of less than 25. Your doctor or health care provider can help you set an appropriate BMI goal.                Measuring waist circumference helps screen for possible health risks. If most of your fat is around your waist rather than at your hips, youre at a higher risk for heart disease and type2 diabetes. This risk may be high with a waist size that is greater than 35 inches for women or greater than 40 inches for men. To learn how to measure your waist, visit Assessing Your Weight and Health Risk.                If youre overweight or obese, try to lose weight. A loss of just 3 percent to 5 percent of your current weight can lower your triglycerides, blood glucose, and the risk of developing type 2 diabetes. Greater amounts of weight loss can improve blood pressure readings, lower LDL cholesterol, and increase HDL cholesterol.                Managing Stress                Learning how to manage stress, relax, and cope with problems can improve your emotional and physical health. Consider healthy stress-reducing activities, such as:                A stress management program                Meditation                Physical activity                Relaxation therapy                Talking things out with friends or family                Physical Activity                Regular physical activity can lower many risk factors for stroke.                Everyone should try to participate in moderate-intensity aerobic exercise at least 2hours and 30minutes per week or vigorous aerobic exercise for 1hour and 15minutes per week. Aerobic exercise, such as brisk walking, is any exercise in which your heart beats faster and you use more oxygen than usual. The more active you are, the more you will benefit. Participate in aerobic exercise for at least 10minutes at a time spread throughout the week.                Talk with your doctor before you start a new exercise plan. Ask your doctor how much and what kinds of physical activity are safe for you.                Read more about physical activity at:                Physical Activity and Your Heart                U.S. Department of Health and Human Services, 2008 Physical Activity Guidelines for Americans                Quitting Smoking                If you smoke or use tobacco, quit. Smoking can damage and tighten blood vessels and raise your risk for stroke. Talk with your doctor about programs and products that can help you quit. Also, try to avoid secondhand smoke. If you have trouble quitting smoking on your own, consider joining a support group. Many hospitals, workplaces, and community groups offer classes to help people quit smoking.                For more information about how to quit smoking, visit Smoking and Your Heart.",Stroke,0000124,NHLBI,http://www.nhlbi.nih.gov/health/health-topics/topics/stroke,C0038454,T047,Disorders
How to prevent Stroke ?,0000124-9,prevention,"Taking action to control your risk factors can help prevent or delay a stroke. If youve already had a stroke, these actions can help prevent another one.                Be physically active. Physical activity can improve your fitness level and health. Talk with your doctor about what types and amounts of activity are safe for you.                Dont smoke, or if you smoke or use tobacco, quit. Smoking can damage and tighten blood vessels and raise your risk of stroke. Talk with your doctor about programs and products that can help you quit. Also, secondhand smoke can damage the bloodvessels.                Maintain a healthy weight. If youre overweight or obese, work with your doctor to create a reasonable weight loss plan. Controlling your weight helps you control risk factors for stroke.                Make heart-healthy eating choices. Heart-healthy eating can help lower your risk or prevent a stroke.                Manage stress. Use techniques to lower your stress levels.                If you or someone in your family has had a stroke, be sure to tell your doctor. By knowing your family history of stroke, you may be able to lower your risk factors and prevent or delay a stroke. If youve had a transient ischemic attack (TIA), dont ignore it. TIAs are warnings, and its important for your doctor to find the cause of the TIA so you can take steps to prevent a stroke.",Stroke,0000124,NHLBI,http://www.nhlbi.nih.gov/health/health-topics/topics/stroke,C0038454,T047,Disorders
What is (are) Sudden Cardiac Arrest ?,0000125-1,information,"Sudden cardiac arrest (SCA) is a condition in which the heart suddenly and unexpectedly stops beating. If this happens, blood stops flowing to the brain and other vital organs.                SCA usually causes death if it's not treated within minutes.                Overview                To understand SCA, it helps to understand how the heart works. The heart has an electrical system that controls the rate and rhythm of the heartbeat. Problems with the heart's electrical system can cause irregular heartbeats called arrhythmias.                There are many types of arrhythmias. During an arrhythmia, the heart can beat too fast, too slow, or with an irregular rhythm. Some arrhythmias can cause the heart to stop pumping blood to the bodythese arrhythmias cause SCA.                SCA is not the same as a heart attack. A heart attack occurs if blood flow to part of the heart muscle is blocked. During a heart attack, the heart usually doesn't suddenly stop beating. SCA, however, may happen after or during recovery from a heart attack.                People who have heart disease are at higher risk for SCA. However, SCA can happen in people who appear healthy and have no known heart disease or other risk factors for SCA.                Outlook                Most people who have SCA die from itoften within minutes. Rapid treatment of SCA with a defibrillator can be lifesaving. A defibrillator is a device that sends an electric shock to the heart to try to restore its normal rhythm.                Automated external defibrillators (AEDs) can be used by bystanders to save the lives of people who are having SCA. These portable devices often are found in public places, such as shopping malls, golf courses, businesses, airports, airplanes, casinos, convention centers, hotels, sports venues, and schools.",Sudden Cardiac Arrest,0000125,NHLBI,http://www.nhlbi.nih.gov/health/health-topics/topics/scda,C1720824,T046,Disorders
What causes Sudden Cardiac Arrest ?,0000125-2,causes,"Ventricular fibrillation (v-fib) causes most sudden cardiac arrests (SCAs). V-fib is a type of arrhythmia.                During v-fib, the ventricles (the heart's lower chambers) don't beat normally. Instead, they quiver very rapidly and irregularly. When this happens, the heart pumps little or no blood to the body. V-fib is fatal if not treated within a few minutes.                Other problems with the heart's electrical system also can cause SCA. For example, SCA can occur if the rate of the heart's electrical signals becomes very slow and stops. SCA also can occur if the heart muscle doesn't respond to the heart's electrical signals.                Certain diseases and conditions can cause the electrical problems that lead to SCA. Examples include coronary heart disease (CHD), also called coronary artery disease; severe physical stress; certain inherited disorders; and structural changes in the heart.                Several research studies are under way to try to find the exact causes of SCA and how to prevent them.                Coronary Heart Disease                CHD is a disease in which a waxy substance called plaque (plak) builds up in the coronary arteries. These arteries supply oxygen-rich blood to your heart muscle.                Plaque narrows the arteries and reduces blood flow to your heart muscle. Eventually, an area of plaque can rupture (break open). This may cause a blood clot to form on the plaque's surface.                A blood clot can partly or fully block the flow of oxygen-rich blood to the portion of heart muscle fed by the artery. This causes a heart attack.                During a heart attack, some heart muscle cells die and are replaced with scar tissue. The scar tissue damages the heart's electrical system. As a result, electrical signals may spread abnormally throughout the heart. These changes to the heart increase the risk of dangerous arrhythmias and SCA.                CHD seems to cause most cases of SCA in adults. Many of these adults, however, have no signs or symptoms of CHD before having SCA.                Physical Stress                Certain types of physical stress can cause your heart's electrical system to fail. Examples include:                Intense physical activity. The hormone adrenaline is released during intense physical activity. This hormone can trigger SCA in people who have heart problems.                Very low blood levels of potassium or magnesium. These minerals play an important role in your heart's electrical signaling.                Major blood loss.                Severe lack of oxygen.                Inherited Disorders                A tendency to have arrhythmias runs in some families. This tendency is inherited, which means it's passed from parents to children through the genes. Members of these families may be at higher risk for SCA.                An example of an inherited disorder that makes you more likely to have arrhythmias is long QT syndrome (LQTS). LQTS is a disorder of the heart's electrical activity. Problems with tiny pores on the surface of heart muscle cells cause the disorder. LQTS can cause sudden, uncontrollable, dangerous heart rhythms.                People who inherit structural heart problems also may be at higher risk for SCA. These types of problems often are the cause of SCA in children.                Structural Changes in the Heart                Changes in the heart's normal size or structure may affect its electrical system. Examples of such changes include an enlarged heart due to high blood pressure or advanced heart disease. Heart infections also may cause structural changes in the heart.",Sudden Cardiac Arrest,0000125,NHLBI,http://www.nhlbi.nih.gov/health/health-topics/topics/scda,C1720824,T046,Disorders
Who is at risk for Sudden Cardiac Arrest? ?,0000125-3,susceptibility,"The risk of sudden cardiac arrest (SCA) increases:                With age                If you are a man. Men are more likely than women to have SCA.                Some studies show that blacksparticularly those with underlying conditions such as diabetes, high blood pressure, heart failure, and chronic kidney disease or certain cardiac findings on tests such as an electrocardiogramhave a higher risk forSCA.                Major Risk Factor                The major risk factor for SCA is coronary heart disease. Most people who have SCA have some degree of coronary heart disease; however, many people may not know that they have coronary heart disease until SCA occurs. Usually their coronary heart disease is silentthat is, it has no signs or symptoms. Because of this, doctors and nurses have not detected it.                Many people who have SCA also have silent, or undiagnosed, heart attacks before sudden cardiac arrest happens. These people have no clear signs of heart attack, and they dont even realize that theyve had one. Read more about coronary heart disease risk factors.                Other Risk Factors                Other risk factors for SCA include:                A personal history of arrhythmias                A personal or family history of SCA or inherited disorders that make you prone toarrhythmias                Drug or alcohol abuse                Heart attack                Heart failure",Sudden Cardiac Arrest,0000125,NHLBI,http://www.nhlbi.nih.gov/health/health-topics/topics/scda,C1720824,T046,Disorders
What are the symptoms of Sudden Cardiac Arrest ?,0000125-4,symptoms,"Usually, the first sign of sudden cardiac arrest (SCA) is loss of consciousness (fainting). At the same time, no heartbeat (or pulse) can be felt.                Some people may have a racing heartbeat or feel dizzy or light-headed just before they faint. Within an hour before SCA, some people have chest pain, shortness of breath, nausea (feeling sick to the stomach), or vomiting.",Sudden Cardiac Arrest,0000125,NHLBI,http://www.nhlbi.nih.gov/health/health-topics/topics/scda,C1720824,T046,Disorders
